8.953032642602920532e-02,-1.128926966339349747e-02,3.847174644470214844e-01,-3.725923001766204834e-01,-2.113623544573783875e-03,-4.658826440572738647e-02,1.160650700330734253e-01,-3.742346763610839844e-01,7.583668828010559082e-01,3.468867540359497070e-01,2.713263034820556641e-01,4.386929571628570557e-01,-9.599297493696212769e-02,-2.029895484447479248e-01,-5.156421288847923279e-02,-6.053055524826049805e-01,1.293569058179855347e-01,1.275283750146627426e-02,-2.095400840044021606e-01,2.216687947511672974e-01,-6.170023083686828613e-01,-1.901586204767227173e-01,6.498306393623352051e-01,1.311217844486236572e-01,7.677445560693740845e-02,-9.727168828248977661e-02,-4.365825951099395752e-01,-1.695340871810913086e-01,-2.861422300338745117e-01,-2.120392471551895142e-01,-2.689590454101562500e-01,6.935521960258483887e-02,-3.552929311990737915e-02,-3.688566684722900391e-01,-4.031453281641006470e-02,5.636958479881286621e-01,-5.478420481085777283e-02,-4.664899110794067383e-01,-3.241287469863891602e-01,-4.546865820884704590e-02,2.908410429954528809e-01,1.164372339844703674e-01,-3.697022423148155212e-02,2.241175323724746704e-01,-2.880010604858398438e-01,-1.024031490087509155e-01,-3.806864619255065918e-01,-5.116590857505798340e-02,2.571189105510711670e-01,-3.844449222087860107e-01,7.705507427453994751e-02,-8.595317602157592773e-01,9.968829154968261719e-02,-9.046219289302825928e-02,1.459290087223052979e-01,-4.194447100162506104e-01,2.352336794137954712e-02,-1.838277280330657959e-01,-4.768940806388854980e-02,-3.522437810897827148e-01,2.419413626194000244e-02,-1.636269986629486084e-01,-3.149217367172241211e-01,1.847720742225646973e-01
8.953032642602920532e-02,-1.128926966339349747e-02,3.847174644470214844e-01,-3.725923001766204834e-01,-2.113623544573783875e-03,-4.658826440572738647e-02,1.160650700330734253e-01,-3.742346763610839844e-01,7.583668828010559082e-01,3.468867540359497070e-01,2.713263034820556641e-01,4.386929571628570557e-01,-9.599297493696212769e-02,-2.029895484447479248e-01,-5.156421288847923279e-02,-6.053055524826049805e-01,1.293569058179855347e-01,1.275283750146627426e-02,-2.095400840044021606e-01,2.216687947511672974e-01,-6.170023083686828613e-01,-1.901586204767227173e-01,6.498306393623352051e-01,1.311217844486236572e-01,7.677445560693740845e-02,-9.727168828248977661e-02,-4.365825951099395752e-01,-1.695340871810913086e-01,-2.861422300338745117e-01,-2.120392471551895142e-01,-2.689590454101562500e-01,6.935521960258483887e-02,-3.552929311990737915e-02,-3.688566684722900391e-01,-4.031453281641006470e-02,5.636958479881286621e-01,-5.478420481085777283e-02,-4.664899110794067383e-01,-3.241287469863891602e-01,-4.546865820884704590e-02,2.908410429954528809e-01,1.164372339844703674e-01,-3.697022423148155212e-02,2.241175323724746704e-01,-2.880010604858398438e-01,-1.024031490087509155e-01,-3.806864619255065918e-01,-5.116590857505798340e-02,2.571189105510711670e-01,-3.844449222087860107e-01,7.705507427453994751e-02,-8.595317602157592773e-01,9.968829154968261719e-02,-9.046219289302825928e-02,1.459290087223052979e-01,-4.194447100162506104e-01,2.352336794137954712e-02,-1.838277280330657959e-01,-4.768940806388854980e-02,-3.522437810897827148e-01,2.419413626194000244e-02,-1.636269986629486084e-01,-3.149217367172241211e-01,1.847720742225646973e-01
8.953032642602920532e-02,-1.128926966339349747e-02,3.847174644470214844e-01,-3.725923001766204834e-01,-2.113623544573783875e-03,-4.658826440572738647e-02,1.160650700330734253e-01,-3.742346763610839844e-01,7.583668828010559082e-01,3.468867540359497070e-01,2.713263034820556641e-01,4.386929571628570557e-01,-9.599297493696212769e-02,-2.029895484447479248e-01,-5.156421288847923279e-02,-6.053055524826049805e-01,1.293569058179855347e-01,1.275283750146627426e-02,-2.095400840044021606e-01,2.216687947511672974e-01,-6.170023083686828613e-01,-1.901586204767227173e-01,6.498306393623352051e-01,1.311217844486236572e-01,7.677445560693740845e-02,-9.727168828248977661e-02,-4.365825951099395752e-01,-1.695340871810913086e-01,-2.861422300338745117e-01,-2.120392471551895142e-01,-2.689590454101562500e-01,6.935521960258483887e-02,-3.552929311990737915e-02,-3.688566684722900391e-01,-4.031453281641006470e-02,5.636958479881286621e-01,-5.478420481085777283e-02,-4.664899110794067383e-01,-3.241287469863891602e-01,-4.546865820884704590e-02,2.908410429954528809e-01,1.164372339844703674e-01,-3.697022423148155212e-02,2.241175323724746704e-01,-2.880010604858398438e-01,-1.024031490087509155e-01,-3.806864619255065918e-01,-5.116590857505798340e-02,2.571189105510711670e-01,-3.844449222087860107e-01,7.705507427453994751e-02,-8.595317602157592773e-01,9.968829154968261719e-02,-9.046219289302825928e-02,1.459290087223052979e-01,-4.194447100162506104e-01,2.352336794137954712e-02,-1.838277280330657959e-01,-4.768940806388854980e-02,-3.522437810897827148e-01,2.419413626194000244e-02,-1.636269986629486084e-01,-3.149217367172241211e-01,1.847720742225646973e-01
8.953032642602920532e-02,-1.128926966339349747e-02,3.847174644470214844e-01,-3.725923001766204834e-01,-2.113623544573783875e-03,-4.658826440572738647e-02,1.160650700330734253e-01,-3.742346763610839844e-01,7.583668828010559082e-01,3.468867540359497070e-01,2.713263034820556641e-01,4.386929571628570557e-01,-9.599297493696212769e-02,-2.029895484447479248e-01,-5.156421288847923279e-02,-6.053055524826049805e-01,1.293569058179855347e-01,1.275283750146627426e-02,-2.095400840044021606e-01,2.216687947511672974e-01,-6.170023083686828613e-01,-1.901586204767227173e-01,6.498306393623352051e-01,1.311217844486236572e-01,7.677445560693740845e-02,-9.727168828248977661e-02,-4.365825951099395752e-01,-1.695340871810913086e-01,-2.861422300338745117e-01,-2.120392471551895142e-01,-2.689590454101562500e-01,6.935521960258483887e-02,-3.552929311990737915e-02,-3.688566684722900391e-01,-4.031453281641006470e-02,5.636958479881286621e-01,-5.478420481085777283e-02,-4.664899110794067383e-01,-3.241287469863891602e-01,-4.546865820884704590e-02,2.908410429954528809e-01,1.164372339844703674e-01,-3.697022423148155212e-02,2.241175323724746704e-01,-2.880010604858398438e-01,-1.024031490087509155e-01,-3.806864619255065918e-01,-5.116590857505798340e-02,2.571189105510711670e-01,-3.844449222087860107e-01,7.705507427453994751e-02,-8.595317602157592773e-01,9.968829154968261719e-02,-9.046219289302825928e-02,1.459290087223052979e-01,-4.194447100162506104e-01,2.352336794137954712e-02,-1.838277280330657959e-01,-4.768940806388854980e-02,-3.522437810897827148e-01,2.419413626194000244e-02,-1.636269986629486084e-01,-3.149217367172241211e-01,1.847720742225646973e-01
8.953032642602920532e-02,-1.128926966339349747e-02,3.847174644470214844e-01,-3.725923001766204834e-01,-2.113623544573783875e-03,-4.658826440572738647e-02,1.160650700330734253e-01,-3.742346763610839844e-01,7.583668828010559082e-01,3.468867540359497070e-01,2.713263034820556641e-01,4.386929571628570557e-01,-9.599297493696212769e-02,-2.029895484447479248e-01,-5.156421288847923279e-02,-6.053055524826049805e-01,1.293569058179855347e-01,1.275283750146627426e-02,-2.095400840044021606e-01,2.216687947511672974e-01,-6.170023083686828613e-01,-1.901586204767227173e-01,6.498306393623352051e-01,1.311217844486236572e-01,7.677445560693740845e-02,-9.727168828248977661e-02,-4.365825951099395752e-01,-1.695340871810913086e-01,-2.861422300338745117e-01,-2.120392471551895142e-01,-2.689590454101562500e-01,6.935521960258483887e-02,-3.552929311990737915e-02,-3.688566684722900391e-01,-4.031453281641006470e-02,5.636958479881286621e-01,-5.478420481085777283e-02,-4.664899110794067383e-01,-3.241287469863891602e-01,-4.546865820884704590e-02,2.908410429954528809e-01,1.164372339844703674e-01,-3.697022423148155212e-02,2.241175323724746704e-01,-2.880010604858398438e-01,-1.024031490087509155e-01,-3.806864619255065918e-01,-5.116590857505798340e-02,2.571189105510711670e-01,-3.844449222087860107e-01,7.705507427453994751e-02,-8.595317602157592773e-01,9.968829154968261719e-02,-9.046219289302825928e-02,1.459290087223052979e-01,-4.194447100162506104e-01,2.352336794137954712e-02,-1.838277280330657959e-01,-4.768940806388854980e-02,-3.522437810897827148e-01,2.419413626194000244e-02,-1.636269986629486084e-01,-3.149217367172241211e-01,1.847720742225646973e-01
-2.628087103366851807e-01,7.471231818199157715e-01,2.508622109889984131e-01,1.968973577022552490e-01,3.558953702449798584e-01,3.251200914382934570e-02,1.414419412612915039e-01,2.410561144351959229e-01,2.950011193752288818e-01,-3.698754683136940002e-02,-3.349131718277931213e-02,6.966298222541809082e-01,-1.942161768674850464e-01,4.058902263641357422e-01,7.580783963203430176e-02,-4.375312030315399170e-01,3.441641330718994141e-01,8.086741715669631958e-02,-3.757333457469940186e-01,-4.292426258325576782e-02,5.221969485282897949e-01,3.112807869911193848e-01,4.768462777137756348e-01,1.955296248197555542e-01,1.076712533831596375e-01,-2.047837674617767334e-01,6.428597122430801392e-02,-2.519017457962036133e-02,3.974303603172302246e-01,-8.589317798614501953e-01,-4.125553965568542480e-01,3.372592926025390625e-01,-2.266860753297805786e-01,-3.421656489372253418e-01,-6.632201671600341797e-01,1.542771756649017334e-01,-6.295685470104217529e-02,-2.722621560096740723e-01,2.214654721319675446e-02,-4.113067984580993652e-01,1.132075041532516479e-01,6.062047556042671204e-02,-4.955369234085083008e-01,1.881733536720275879e-01,-1.287474110722541809e-02,-3.258974254131317139e-01,-2.039145082235336304e-01,-2.456627935171127319e-01,-4.191742837429046631e-01,-4.240406453609466553e-01,-3.719602525234222412e-01,-1.127501949667930603e-01,-1.254812628030776978e-01,-2.574476897716522217e-01,6.012247800827026367e-01,-7.120819091796875000e-01,-3.577303886413574219e-01,-1.792086511850357056e-01,1.731363832950592041e-01,-4.906901419162750244e-01,6.818095445632934570e-01,-4.413019716739654541e-01,-5.523590371012687683e-02,-8.517023921012878418e-02
-2.628087103366851807e-01,7.471231818199157715e-01,2.508622109889984131e-01,1.968973577022552490e-01,3.558953702449798584e-01,3.251200914382934570e-02,1.414419412612915039e-01,2.410561144351959229e-01,2.950011193752288818e-01,-3.698754683136940002e-02,-3.349131718277931213e-02,6.966298222541809082e-01,-1.942161768674850464e-01,4.058902263641357422e-01,7.580783963203430176e-02,-4.375312030315399170e-01,3.441641330718994141e-01,8.086741715669631958e-02,-3.757333457469940186e-01,-4.292426258325576782e-02,5.221969485282897949e-01,3.112807869911193848e-01,4.768462777137756348e-01,1.955296248197555542e-01,1.076712533831596375e-01,-2.047837674617767334e-01,6.428597122430801392e-02,-2.519017457962036133e-02,3.974303603172302246e-01,-8.589317798614501953e-01,-4.125553965568542480e-01,3.372592926025390625e-01,-2.266860753297805786e-01,-3.421656489372253418e-01,-6.632201671600341797e-01,1.542771756649017334e-01,-6.295685470104217529e-02,-2.722621560096740723e-01,2.214654721319675446e-02,-4.113067984580993652e-01,1.132075041532516479e-01,6.062047556042671204e-02,-4.955369234085083008e-01,1.881733536720275879e-01,-1.287474110722541809e-02,-3.258974254131317139e-01,-2.039145082235336304e-01,-2.456627935171127319e-01,-4.191742837429046631e-01,-4.240406453609466553e-01,-3.719602525234222412e-01,-1.127501949667930603e-01,-1.254812628030776978e-01,-2.574476897716522217e-01,6.012247800827026367e-01,-7.120819091796875000e-01,-3.577303886413574219e-01,-1.792086511850357056e-01,1.731363832950592041e-01,-4.906901419162750244e-01,6.818095445632934570e-01,-4.413019716739654541e-01,-5.523590371012687683e-02,-8.517023921012878418e-02
-2.628087103366851807e-01,7.471231818199157715e-01,2.508622109889984131e-01,1.968973577022552490e-01,3.558953702449798584e-01,3.251200914382934570e-02,1.414419412612915039e-01,2.410561144351959229e-01,2.950011193752288818e-01,-3.698754683136940002e-02,-3.349131718277931213e-02,6.966298222541809082e-01,-1.942161768674850464e-01,4.058902263641357422e-01,7.580783963203430176e-02,-4.375312030315399170e-01,3.441641330718994141e-01,8.086741715669631958e-02,-3.757333457469940186e-01,-4.292426258325576782e-02,5.221969485282897949e-01,3.112807869911193848e-01,4.768462777137756348e-01,1.955296248197555542e-01,1.076712533831596375e-01,-2.047837674617767334e-01,6.428597122430801392e-02,-2.519017457962036133e-02,3.974303603172302246e-01,-8.589317798614501953e-01,-4.125553965568542480e-01,3.372592926025390625e-01,-2.266860753297805786e-01,-3.421656489372253418e-01,-6.632201671600341797e-01,1.542771756649017334e-01,-6.295685470104217529e-02,-2.722621560096740723e-01,2.214654721319675446e-02,-4.113067984580993652e-01,1.132075041532516479e-01,6.062047556042671204e-02,-4.955369234085083008e-01,1.881733536720275879e-01,-1.287474110722541809e-02,-3.258974254131317139e-01,-2.039145082235336304e-01,-2.456627935171127319e-01,-4.191742837429046631e-01,-4.240406453609466553e-01,-3.719602525234222412e-01,-1.127501949667930603e-01,-1.254812628030776978e-01,-2.574476897716522217e-01,6.012247800827026367e-01,-7.120819091796875000e-01,-3.577303886413574219e-01,-1.792086511850357056e-01,1.731363832950592041e-01,-4.906901419162750244e-01,6.818095445632934570e-01,-4.413019716739654541e-01,-5.523590371012687683e-02,-8.517023921012878418e-02
-2.628087103366851807e-01,7.471231818199157715e-01,2.508622109889984131e-01,1.968973577022552490e-01,3.558953702449798584e-01,3.251200914382934570e-02,1.414419412612915039e-01,2.410561144351959229e-01,2.950011193752288818e-01,-3.698754683136940002e-02,-3.349131718277931213e-02,6.966298222541809082e-01,-1.942161768674850464e-01,4.058902263641357422e-01,7.580783963203430176e-02,-4.375312030315399170e-01,3.441641330718994141e-01,8.086741715669631958e-02,-3.757333457469940186e-01,-4.292426258325576782e-02,5.221969485282897949e-01,3.112807869911193848e-01,4.768462777137756348e-01,1.955296248197555542e-01,1.076712533831596375e-01,-2.047837674617767334e-01,6.428597122430801392e-02,-2.519017457962036133e-02,3.974303603172302246e-01,-8.589317798614501953e-01,-4.125553965568542480e-01,3.372592926025390625e-01,-2.266860753297805786e-01,-3.421656489372253418e-01,-6.632201671600341797e-01,1.542771756649017334e-01,-6.295685470104217529e-02,-2.722621560096740723e-01,2.214654721319675446e-02,-4.113067984580993652e-01,1.132075041532516479e-01,6.062047556042671204e-02,-4.955369234085083008e-01,1.881733536720275879e-01,-1.287474110722541809e-02,-3.258974254131317139e-01,-2.039145082235336304e-01,-2.456627935171127319e-01,-4.191742837429046631e-01,-4.240406453609466553e-01,-3.719602525234222412e-01,-1.127501949667930603e-01,-1.254812628030776978e-01,-2.574476897716522217e-01,6.012247800827026367e-01,-7.120819091796875000e-01,-3.577303886413574219e-01,-1.792086511850357056e-01,1.731363832950592041e-01,-4.906901419162750244e-01,6.818095445632934570e-01,-4.413019716739654541e-01,-5.523590371012687683e-02,-8.517023921012878418e-02
-2.628087103366851807e-01,7.471231818199157715e-01,2.508622109889984131e-01,1.968973577022552490e-01,3.558953702449798584e-01,3.251200914382934570e-02,1.414419412612915039e-01,2.410561144351959229e-01,2.950011193752288818e-01,-3.698754683136940002e-02,-3.349131718277931213e-02,6.966298222541809082e-01,-1.942161768674850464e-01,4.058902263641357422e-01,7.580783963203430176e-02,-4.375312030315399170e-01,3.441641330718994141e-01,8.086741715669631958e-02,-3.757333457469940186e-01,-4.292426258325576782e-02,5.221969485282897949e-01,3.112807869911193848e-01,4.768462777137756348e-01,1.955296248197555542e-01,1.076712533831596375e-01,-2.047837674617767334e-01,6.428597122430801392e-02,-2.519017457962036133e-02,3.974303603172302246e-01,-8.589317798614501953e-01,-4.125553965568542480e-01,3.372592926025390625e-01,-2.266860753297805786e-01,-3.421656489372253418e-01,-6.632201671600341797e-01,1.542771756649017334e-01,-6.295685470104217529e-02,-2.722621560096740723e-01,2.214654721319675446e-02,-4.113067984580993652e-01,1.132075041532516479e-01,6.062047556042671204e-02,-4.955369234085083008e-01,1.881733536720275879e-01,-1.287474110722541809e-02,-3.258974254131317139e-01,-2.039145082235336304e-01,-2.456627935171127319e-01,-4.191742837429046631e-01,-4.240406453609466553e-01,-3.719602525234222412e-01,-1.127501949667930603e-01,-1.254812628030776978e-01,-2.574476897716522217e-01,6.012247800827026367e-01,-7.120819091796875000e-01,-3.577303886413574219e-01,-1.792086511850357056e-01,1.731363832950592041e-01,-4.906901419162750244e-01,6.818095445632934570e-01,-4.413019716739654541e-01,-5.523590371012687683e-02,-8.517023921012878418e-02
